word_count,grapheme_count,codepoint_count,src,single_line_width_px,wrapped_line_count,estimated_image_height_px,fits_single_line,pixels_per_grapheme
10,37,56,CulturaX,1041.78125,2,134,False,28.15625
22,92,132,CulturaX,2404.28125,3,177,False,26.133491847826086
8,33,43,CulturaX,830.625,1,91,True,25.170454545454547
9,37,56,CulturaX,1038.046875,2,134,False,28.055320945945947
10,42,61,CulturaX,1047.0625,2,134,False,24.930059523809526
17,71,91,CulturaX,1678.28125,2,134,False,23.637764084507044
15,66,91,CulturaX,1757.4375,2,134,False,26.62784090909091
7,31,43,CulturaX,792.140625,1,91,True,25.552923387096776
9,37,50,CulturaX,1008.453125,2,134,False,27.255489864864863
21,97,145,CulturaX,2622.90625,3,177,False,27.0402706185567
7,26,37,CulturaX,681.59375,1,91,True,26.21514423076923
13,57,85,CulturaX,1631.890625,2,134,False,28.629660087719298
58,285,420,CulturaX,8044.03125,9,435,False,28.224671052631578
32,117,169,CulturaX,2989.78125,4,220,False,25.553685897435898
14,64,88,CulturaX,1689.125,2,134,False,26.392578125
8,60,80,CulturaX,1426.84375,2,134,False,23.780729166666667
40,187,259,CulturaX,4628.859375,6,306,False,24.753258689839573
8,27,39,CulturaX,728.203125,1,91,True,26.97048611111111
9,42,59,CulturaX,1199.671875,2,134,False,28.563616071428573
7,31,42,CulturaX,855.015625,1,91,True,27.581149193548388
10,38,54,CulturaX,962.265625,2,134,False,25.322779605263158
17,72,105,CulturaX,2007.34375,3,177,False,27.879774305555557
39,167,223,CulturaX,4404.609375,5,263,False,26.37490643712575
10,38,63,CulturaX,1117.15625,2,134,False,29.398848684210527
29,140,202,CulturaX,3832.71875,5,263,False,27.3765625
7,31,45,CulturaX,758.03125,1,91,True,24.452620967741936
11,58,81,CulturaX,1452.296875,2,134,False,25.03960129310345
11,52,76,CulturaX,1511.609375,2,134,False,29.069411057692307
19,93,135,CulturaX,2521.171875,3,177,False,27.109375
19,105,149,CulturaX,2796.1875,4,220,False,26.630357142857143
7,30,42,CulturaX,782.765625,1,91,True,26.0921875
8,26,37,CulturaX,715.34375,1,91,True,27.513221153846153
20,95,140,CulturaX,2549.140625,3,177,False,26.833059210526315
17,72,99,CulturaX,1868.0625,2,134,False,25.9453125
21,94,132,CulturaX,2557.09375,3,177,False,27.203125
8,31,42,CulturaX,781.65625,1,91,True,25.214717741935484
16,63,91,CulturaX,1728.65625,2,134,False,27.438988095238095
8,42,63,CulturaX,1106.375,2,134,False,26.342261904761905
27,121,176,CulturaX,3341.390625,4,220,False,27.61479855371901
28,120,163,CulturaX,3226.3125,4,220,False,26.8859375
30,136,193,CulturaX,3533.0,4,220,False,25.977941176470587
24,115,167,CulturaX,3256.421875,4,220,False,28.31671195652174
33,157,224,CulturaX,4174.59375,5,263,False,26.589769108280255
30,122,171,CulturaX,3145.53125,4,220,False,25.783043032786885
23,98,138,CulturaX,2558.03125,3,177,False,26.102359693877553
25,112,158,CulturaX,2987.5,4,220,False,26.674107142857142
15,64,88,CulturaX,1755.390625,2,134,False,27.427978515625
24,102,138,CulturaX,2676.4375,3,177,False,26.239583333333332
19,72,109,CulturaX,1983.546875,3,177,False,27.54926215277778
10,49,69,CulturaX,1303.265625,2,134,False,26.597257653061224
12,50,66,CulturaX,1265.921875,2,134,False,25.3184375
8,40,57,CulturaX,1076.0,2,134,False,26.9
105,471,677,CulturaX,12857.328125,15,693,False,27.297936571125266
12,51,76,CulturaX,1496.921875,2,134,False,29.35140931372549
26,113,154,CulturaX,2935.609375,4,220,False,25.97884402654867
18,79,126,CulturaX,2204.375,3,177,False,27.90348101265823
7,29,42,CulturaX,782.65625,1,91,True,26.98814655172414
23,107,148,CulturaX,2960.71875,4,220,False,27.670268691588785
13,63,92,CulturaX,1762.75,2,134,False,27.98015873015873
10,44,68,CulturaX,1221.953125,2,134,False,27.771661931818183
26,121,174,CulturaX,3148.453125,4,220,False,26.02027376033058
10,48,68,CulturaX,1250.078125,2,134,False,26.043294270833332
20,102,145,CulturaX,2503.65625,3,177,False,24.545649509803923
31,125,165,CulturaX,3133.03125,4,220,False,25.06425
10,57,84,CulturaX,1510.921875,2,134,False,26.507401315789473
11,47,60,CulturaX,1215.921875,2,134,False,25.87067819148936
16,68,89,CulturaX,1789.1875,2,134,False,26.311580882352942
8,32,42,CulturaX,809.953125,1,91,True,25.31103515625
31,127,178,CulturaX,3529.328125,4,220,False,27.789985236220474
13,54,79,CulturaX,1397.28125,2,134,False,25.875578703703702
9,38,55,CulturaX,1015.875,2,134,False,26.73355263157895
12,53,75,CulturaX,1409.671875,2,134,False,26.59758254716981
14,56,74,CulturaX,1461.25,2,134,False,26.09375
36,165,237,CulturaX,4445.65625,6,306,False,26.943371212121214
8,30,39,CulturaX,721.90625,1,91,True,24.063541666666666
7,27,37,CulturaX,662.78125,1,91,True,24.547453703703702
49,229,323,CulturaX,6227.25,7,349,False,27.193231441048034
15,63,90,CulturaX,1595.21875,2,134,False,25.32093253968254
7,20,28,CulturaX,510.578125,1,91,True,25.52890625
8,34,47,CulturaX,959.6875,1,91,True,28.22610294117647
28,139,198,CulturaX,3511.546875,4,220,False,25.26292715827338
17,73,104,CulturaX,1966.859375,3,177,False,26.943279109589042
13,62,87,CulturaX,1633.3125,2,134,False,26.34375
9,44,59,CulturaX,1096.421875,2,134,False,24.918678977272727
12,55,78,CulturaX,1518.078125,2,134,False,27.601420454545455
11,45,63,CulturaX,1268.203125,2,134,False,28.182291666666668
26,109,152,CulturaX,2853.484375,4,220,False,26.178755733944953
10,50,80,CulturaX,1481.859375,2,134,False,29.6371875
9,47,68,CulturaX,1273.5,2,134,False,27.095744680851062
8,32,42,CulturaX,892.765625,1,91,True,27.89892578125
15,63,88,CulturaX,1665.4375,2,134,False,26.435515873015873
33,145,204,CulturaX,3747.875,5,263,False,25.84741379310345
10,38,55,CulturaX,994.6875,2,134,False,26.175986842105264
8,30,42,CulturaX,801.015625,1,91,True,26.700520833333332
16,67,95,CulturaX,1691.296875,2,134,False,25.24323694029851
53,241,336,CulturaX,6360.46875,7,349,False,26.39198651452282
7,26,34,CulturaX,635.734375,1,91,True,24.451322115384617
9,37,49,CulturaX,915.109375,1,91,True,24.73268581081081
9,36,51,CulturaX,845.234375,1,91,True,23.47873263888889
31,129,182,CulturaX,3413.546875,4,220,False,26.461603682170544
13,64,98,CulturaX,1715.53125,2,134,False,26.80517578125
12,57,80,CulturaX,1547.078125,2,134,False,27.14172149122807
21,94,134,CulturaX,2484.5,3,177,False,26.430851063829788
7,29,39,CulturaX,711.03125,1,91,True,24.518318965517242
26,100,136,CulturaX,2681.75,3,177,False,26.8175
7,27,39,CulturaX,704.21875,1,91,True,26.082175925925927
23,124,169,CulturaX,3003.75,4,220,False,24.223790322580644
17,95,120,CulturaX,2274.078125,3,177,False,23.93766447368421
7,36,55,CulturaX,918.953125,1,91,True,25.526475694444443
16,72,101,CulturaX,1842.6875,2,134,False,25.592881944444443
9,33,47,CulturaX,904.65625,1,91,True,27.413825757575758
18,82,121,CulturaX,2313.1875,3,177,False,28.209603658536587
11,43,60,CulturaX,1159.40625,2,134,False,26.96293604651163
8,32,46,CulturaX,830.25,1,91,True,25.9453125
20,91,120,CulturaX,2307.90625,3,177,False,25.361607142857142
10,39,48,CulturaX,961.953125,2,134,False,24.665464743589745
21,105,146,CulturaX,2942.4375,4,220,False,28.023214285714285
8,44,66,CulturaX,1219.125,2,134,False,27.707386363636363
17,70,103,CulturaX,1848.296875,3,177,False,26.404241071428572
25,112,161,CulturaX,2886.421875,4,220,False,25.771623883928573
27,128,186,CulturaX,3319.265625,4,220,False,25.9317626953125
13,55,75,CulturaX,1450.421875,2,134,False,26.371306818181818
9,39,55,CulturaX,960.453125,2,134,False,24.627003205128204
8,37,54,CulturaX,965.921875,2,134,False,26.10599662162162
16,60,82,CulturaX,1573.0,2,134,False,26.216666666666665
16,70,100,CulturaX,1847.59375,2,134,False,26.39419642857143
17,76,108,CulturaX,2093.109375,3,177,False,27.54091282894737
18,86,119,CulturaX,2363.8125,3,177,False,27.486191860465116
10,44,67,CulturaX,1233.15625,2,134,False,28.02627840909091
10,48,63,CulturaX,1204.046875,2,134,False,25.084309895833332
10,33,43,CulturaX,836.5,1,91,True,25.348484848484848
9,42,62,CulturaX,1121.5625,2,134,False,26.703869047619047
34,156,247,CulturaX,4160.75,5,263,False,26.671474358974358
8,31,44,CulturaX,812.53125,1,91,True,26.210685483870968
44,201,282,CulturaX,5299.828125,6,306,False,26.36730410447761
7,29,39,CulturaX,738.90625,1,91,True,25.479525862068964
10,53,72,CulturaX,1344.84375,2,134,False,25.37441037735849
29,136,190,CulturaX,3625.890625,5,263,False,26.660960477941178
8,35,51,CulturaX,1033.9375,2,134,False,29.541071428571428
15,64,82,CulturaX,1511.640625,2,134,False,23.619384765625
9,42,56,CulturaX,1189.75,2,134,False,28.327380952380953
8,33,50,CulturaX,911.140625,1,91,True,27.61032196969697
10,40,59,CulturaX,1135.375,2,134,False,28.384375
7,35,54,CulturaX,929.65625,1,91,True,26.56160714285714
11,44,63,CulturaX,1147.671875,2,134,False,26.083451704545453
20,96,131,CulturaX,2646.875,3,177,False,27.571614583333332
20,93,133,CulturaX,2524.515625,3,177,False,27.145329301075268
12,33,48,CulturaX,974.5625,2,134,False,29.53219696969697
18,101,137,CulturaX,2185.71875,3,177,False,21.640779702970296
22,86,122,CulturaX,2304.75,3,177,False,26.799418604651162
9,36,51,CulturaX,907.28125,1,91,True,25.202256944444443
12,59,81,CulturaX,1544.265625,2,134,False,26.173993644067796
9,45,66,CulturaX,1238.53125,2,134,False,27.522916666666667
9,31,43,CulturaX,850.09375,1,91,True,27.422379032258064
16,69,105,CulturaX,1874.8125,3,177,False,27.171195652173914
7,33,43,CulturaX,851.0625,1,91,True,25.789772727272727
40,170,240,CulturaX,4460.984375,5,263,False,26.24108455882353
17,84,112,CulturaX,2133.921875,3,177,False,25.403831845238095
11,47,69,CulturaX,1251.328125,2,134,False,26.62400265957447
9,39,57,CulturaX,1150.796875,2,134,False,29.50761217948718
10,45,61,CulturaX,1272.65625,2,134,False,28.28125
7,42,66,CulturaX,1180.5,2,134,False,28.107142857142858
9,41,51,CulturaX,1057.21875,2,134,False,25.785823170731707
7,25,37,CulturaX,744.953125,1,91,True,29.798125
7,30,41,CulturaX,881.34375,1,91,True,29.378125
7,29,37,CulturaX,722.296875,1,91,True,24.90678879310345
19,74,106,CulturaX,2054.421875,3,177,False,27.76245777027027
33,139,192,CulturaX,3518.4375,4,220,False,25.3125
11,53,78,CulturaX,1385.84375,2,134,False,26.14799528301887
7,32,39,CulturaX,815.484375,1,91,True,25.48388671875
17,60,79,CulturaX,1523.828125,2,134,False,25.397135416666668
12,56,87,CulturaX,1553.5625,2,134,False,27.7421875
8,37,52,CulturaX,978.46875,2,134,False,26.44510135135135
42,194,274,CulturaX,4962.5625,6,306,False,25.580219072164947
7,18,32,CulturaX,530.84375,1,91,True,29.491319444444443
10,56,63,CulturaX,1255.65625,2,134,False,22.422433035714285
10,44,61,CulturaX,1218.171875,2,134,False,27.685724431818183
30,121,169,CulturaX,3293.6875,4,220,False,27.22055785123967
17,64,84,CulturaX,1644.59375,2,134,False,25.69677734375
15,66,86,CulturaX,1876.765625,2,134,False,28.435842803030305
26,105,146,CulturaX,2748.859375,3,177,False,26.179613095238096
8,47,62,CulturaX,1101.5,2,134,False,23.43617021276596
17,72,101,CulturaX,1935.5,3,177,False,26.881944444444443
28,128,177,CulturaX,3377.1875,4,220,False,26.38427734375
41,162,222,CulturaX,4253.8125,5,263,False,26.25810185185185
52,281,430,CulturaX,7391.78125,9,435,False,26.305271352313166
43,203,301,CulturaX,5385.8125,6,306,False,26.5310960591133
21,96,135,CulturaX,2509.640625,3,177,False,26.14208984375
75,358,514,CulturaX,9394.59375,11,521,False,26.241881983240223
12,81,101,CulturaX,1979.703125,3,177,False,24.440779320987655
7,29,43,CulturaX,778.6875,1,91,True,26.851293103448278
9,44,56,CulturaX,1027.671875,2,134,False,23.356178977272727
8,35,49,CulturaX,944.375,1,91,True,26.982142857142858
11,46,64,CulturaX,1203.203125,2,134,False,26.156589673913043
10,34,50,CulturaX,796.390625,1,91,True,23.423253676470587
14,59,84,CulturaX,1587.78125,2,134,False,26.91154661016949
8,31,40,CulturaX,732.6875,1,91,True,23.635080645161292
8,39,57,CulturaX,987.5625,2,134,False,25.322115384615383
8,32,49,CulturaX,897.4375,1,91,True,28.044921875
20,87,124,CulturaX,2392.453125,3,177,False,27.49946120689655
8,36,54,CulturaX,1006.953125,2,134,False,27.97092013888889
7,40,56,CulturaX,1136.625,2,134,False,28.415625
9,47,68,CulturaX,1301.296875,2,134,False,27.68716755319149
10,60,80,CulturaX,1350.25,2,134,False,22.504166666666666
9,28,41,CulturaX,757.1875,1,91,True,27.042410714285715
14,55,84,CulturaX,1383.203125,2,134,False,25.149147727272727
16,65,92,CulturaX,1829.515625,2,134,False,28.146394230769232
52,236,332,CulturaX,6288.71875,7,349,False,26.647113347457626
8,38,54,CulturaX,1025.359375,2,134,False,26.98314144736842
9,42,63,CulturaX,1203.96875,2,134,False,28.66592261904762
9,48,74,CulturaX,1394.5625,2,134,False,29.053385416666668
18,86,127,CulturaX,2358.390625,3,177,False,27.423146802325583
20,91,130,CulturaX,2364.03125,3,177,False,25.978365384615383
10,44,63,CulturaX,1203.90625,2,134,False,27.361505681818183
7,28,39,CulturaX,769.234375,1,91,True,27.47265625
22,105,145,CulturaX,2693.28125,3,177,False,25.65029761904762
27,127,180,CulturaX,3261.40625,4,220,False,25.680364173228348
10,38,59,CulturaX,1001.515625,2,134,False,26.355674342105264
17,86,125,CulturaX,2301.40625,3,177,False,26.760537790697676
30,140,207,CulturaX,3659.578125,5,263,False,26.13984375
20,76,105,CulturaX,1996.515625,3,177,False,26.269942434210527
12,46,59,CulturaX,1192.625,2,134,False,25.92663043478261
15,68,91,CulturaX,1601.296875,2,134,False,23.54848345588235
32,142,201,CulturaX,3754.9375,5,263,False,26.443221830985916
21,90,126,CulturaX,2422.375,3,177,False,26.915277777777778
33,134,198,CulturaX,3486.546875,4,220,False,26.019006529850746
12,47,65,CulturaX,1282.546875,2,134,False,27.288231382978722
10,51,74,CulturaX,1278.296875,2,134,False,25.06464460784314
7,28,38,CulturaX,795.40625,1,91,True,28.407366071428573
7,27,38,CulturaX,748.5,1,91,True,27.72222222222222
8,37,45,CulturaX,872.625,1,91,True,23.58445945945946
15,63,92,CulturaX,1828.640625,2,134,False,29.026041666666668
12,54,77,CulturaX,1384.875,2,134,False,25.645833333333332
14,71,98,CulturaX,1762.453125,2,134,False,24.823283450704224
